GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021800124,477,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,76,263,1,0,20181102,GSW,MIN,2018-19
Shot Chart Detail,0021800124,606,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,1,1,0,20181102,GSW,MIN,2018-19
Shot Chart Detail,0021800124,634,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-220,122,1,1,20181102,GSW,MIN,2018-19
Shot Chart Detail,0021800124,644,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,214,1,0,20181102,GSW,MIN,2018-19
Shot Chart Detail,0021800147,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,32,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-171,264,1,0,20181105,GSW,MEM,2018-19
Shot Chart Detail,0021800147,109,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,146,244,1,0,20181105,GSW,MEM,2018-19
Shot Chart Detail,0021800147,125,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-147,277,1,1,20181105,GSW,MEM,2018-19
Shot Chart Detail,0021800147,294,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-218,138,1,1,20181105,GSW,MEM,2018-19
Shot Chart Detail,0021800147,385,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,158,219,1,0,20181105,GSW,MEM,2018-19
Shot Chart Detail,0021800147,468,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,14,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-205,179,1,1,20181105,GSW,MEM,2018-19
Shot Chart Detail,0021800166,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,158,236,1,0,20181108,GSW,MIL,2018-19
Shot Chart Detail,0021800166,187,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-57,267,1,0,20181108,GSW,MIL,2018-19
Shot Chart Detail,0021800166,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,40,257,1,0,20181108,GSW,MIL,2018-19
Shot Chart Detail,0021800166,455,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-150,253,1,0,20181108,GSW,MIL,2018-19
Shot Chart Detail,0021800331,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-146,239,1,0,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-133,241,1,0,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-131,231,1,0,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,322,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,158,250,1,0,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,344,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,49,-58,495,1,0,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-133,244,1,1,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,401,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-218,170,1,1,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,553,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-78,273,1,1,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800331,558,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-117,278,1,0,20181201,DET,GSW,2018-19
Shot Chart Detail,0021800344,39,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,220,1,1,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,55,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,-7,1,1,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,67,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,150,1,1,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,101,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-33,247,1,1,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,103,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,221,1,0,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,255,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,215,1,0,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,279,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,23,252,1,0,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,337,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,248,1,0,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,404,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-187,170,1,1,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800344,639,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,8,257,1,1,20181203,ATL,GSW,2018-19
Shot Chart Detail,0021800355,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,213,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,55,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-135,246,1,0,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,102,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-15,262,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,12,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,-4,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,120,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,190,269,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,249,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,24,1,0,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,285,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-172,208,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,311,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,59,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-192,193,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,314,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,-87,315,1,0,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,348,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,9,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-161,220,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,423,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,178,174,1,0,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,535,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,37,247,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,542,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,227,1,1,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800355,562,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,188,180,1,0,20181205,CLE,GSW,2018-19
Shot Chart Detail,0021800377,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-191,226,1,1,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-51,259,1,1,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-196,221,1,0,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,349,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-72,265,1,0,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,459,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,101,253,1,0,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,497,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,77,274,1,1,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,514,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-106,232,1,0,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,529,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,234,110,1,1,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800377,642,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,130,246,1,0,20181207,MIL,GSW,2018-19
Shot Chart Detail,0021800400,10,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-176,196,1,1,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,59,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-141,235,1,0,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,128,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,-24,310,1,0,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,152,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,58,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,38,1,0,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,161,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,24,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,37,1,1,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,278,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,55,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,37,275,1,0,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,295,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,13,1,1,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,175,211,1,0,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,401,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,8,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,69,1,1,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,452,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,179,1,0,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,509,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,206,1,1,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,613,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,3,299,1,1,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,620,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,6,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,116,252,1,1,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800400,676,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,19,298,1,0,20181210,GSW,MIN,2018-19
Shot Chart Detail,0021800415,12,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,36,1,1,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800415,89,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,23,1,0,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800415,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,7,1,0,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800415,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,37,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,211,1,1,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800415,242,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-128,230,1,0,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800415,346,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-209,155,1,0,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800415,355,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,193,1,0,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800415,388,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,192,1,0,20181212,GSW,TOR,2018-19
Shot Chart Detail,0021800428,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-193,159,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,3,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,18,1,1,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,216,118,1,1,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,317,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-104,231,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,331,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,146,244,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,341,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,37,1,1,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,354,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,162,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,357,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,61,-35,613,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,393,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-162,184,1,1,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,453,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,29,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,19,1,1,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,534,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,210,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,624,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,163,222,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,656,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,42,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800428,678,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-105,229,1,0,20181214,SAC,GSW,2018-19
Shot Chart Detail,0021800449,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-165,223,1,0,20181217,GSW,MEM,2018-19
Shot Chart Detail,0021800449,180,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,42,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,36,1,0,20181217,GSW,MEM,2018-19
Shot Chart Detail,0021800449,215,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,122,1,0,20181217,GSW,MEM,2018-19
Shot Chart Detail,0021800449,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,36,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-155,264,1,1,20181217,GSW,MEM,2018-19
